*,*,NetHandler,func_9003_a,handleHealth,"*"
*,*,NetServerHandler,func_9002_a,handleRespawnPacket,"respawns the player"
*,*,Packet22Collect,func_72_a,processPacket,"Passes this Packet on to the NetHandler for processing."
*,*,Packet22Collect,func_71_a,getPacketSize,"Abstract. Return the size of the packet (not counting the header)."
*,*,Packet22Collect,func_70_a,readPacketData,"Abstract. Reads the raw packet data from the data stream."
*,*,Item,func_77_b,getMaxDamage,"Returns the maximum damage an item can take."
*,*,ItemTool,func_75_a,hitBlock,"Current implementations of this method in child classes do not use the entry argument beside ev. They just raise the damage on the stack."
*,*,EntityPlayerMP,func_142_f,onDeath,"Called when the mob's health reaches 0."
*,*,ItemTool,func_79_a,getStrVsBlock,"Returns the strength of the stack against a given block. 1.0F base, (Quality+1)*2 if correct blocktype, 1.5F if sword"
*,*,ItemBlock,func_78_a,onItemUse,"Callback for item usage. If the item does something special on right clicking, he will have one of those. Return True if something happen and false if it don't. This is for ITEMS, not BLOCKS !"
*,*,EntityFireball,func_129_c_,canBeCollidedWith,"*"
*,*,EntityPlayerMP,func_22062_a,wakeUpPlayer,"*"
*,*,World,func_491_a,playRecord,"Plays a record at the specified coordinates of the specified name. Args: recordName, x, y, z"
*,*,EntityAnimals,func_159_a,getBlockPathWeight,"Takes a coordinate in and returns a weight to determine how likely this creature will try to path to the block. Args: x, y, z"
*,*,EntityLiving,func_140_b,updateRotation,"Arguments: current rotation, intended rotation, max increment."
*,*,ItemStack,func_579_a,damageItem,"Raise the damage on the item by the argument. If the dmg is superior to health, destroy one element of the stack."
*,*,World,func_21119_h,markBlockAsNeedsUpdate,"calls the 'MarkBlockAsNeedsUpdate' in all block accesses in this world"
*,*,ItemStack,func_576_b,getMaxStackSize,"Returns maximum size of the stack."
*,*,MobSpawnerTaiga,func_21114_a,getRandomWorldGenForTrees,"Gets a WorldGen appropriate for this biome."
*,*,ItemStack,func_574_a,getStrVsBlock,"Returns the strength of the stack against a given block."
*,*,ItemStack,func_573_b,canHarvestBlock,"*"
*,*,ItemStack,func_572_a,useItem,"Uses the item stack by the player. Gives the coordinates of the block its being used against and the side. Args: player, world, x, y, z, side"
*,*,ItemStack,func_571_c,getMaxDamage,"Returns the max damage an item in the stack can take."
*,*,World,func_476_g,checkSessionLock,"Checks whether the session lock file was modified by another process"
*,*,World,func_477_b,getCelestialAngle,"*"
*,*,World,func_474_n,isBlockIndirectlyGettingPowered,"Used to see if one of the blocks next to you or your block is getting power from a neighboring block. Used by items like TNT or Doors so they don't have redstone going straight into them.  Args: x, y, z"
*,*,World,func_475_i,canExistingBlockSeeTheSky,"Determines if a block can see the sky or not, but if the proper chunk does not already exist, it does not create a new one."
*,*,World,func_472_a,getClosestPlayerToEntity,"Gets the closest player to the entity within the specified distance (if distance is less than 0 then ignored). Args: entity, dist"
*,*,World,func_473_a,setBlockTileEntity,"Sets the TileEntity for a given block in X, Y, Z coordinates"
*,*,World,func_470_a,setBlockAndMetadata,"*"
*,*,Entity,func_110_a,isInsideOfMaterial,"Checks if the current block the entity is within of the specified material type"
*,*,TileEntityDispenser,func_83_a,getSizeInventory,"*"
*,*,World,func_478_h,saveLevel,"*"
*,*,World,func_479_b,obtainEntitySkin,"*"
*,*,BlockFluids,func_302_i,checkForHarden,"Forces lava to check to see if it is colliding with water, and then decide what it should harden to."
*,*,Block,func_254_a,blockStrength,"Defines whether or not a play can break the block with current tool."
*,*,AxisAlignedBB,func_711_b,copy,"Returns a copy of the bounding box."
*,*,IChunkLoader,func_659_a,loadChunk,"*"
*,*,Pathfinder,func_656_a,addToPath,"Adds a path from start to end and returns the whole path (args: unused, start, end, unused, maxDistance)"
*,*,Pathfinder,func_654_b,findPathOptions,"populates pathOptions with available points and returns the number of options found (args: unused1, currentPoint, unused2, targetPoint, maxDistance)"
*,*,World,func_527_k,notifyBlockOfNeighborChange,"Notifies a block that one of its neighbor change to the specified type Args: x, y, z, blockID"
*,*,Pathfinder,func_652_a,createEntityPathTo,"Internal implementation of creating a path from an entity to a point"
*,*,Pathfinder,func_653_a,createEntityPath,"Returns a new PathEntity for a given start and end point"
*,*,Pathfinder,func_650_a,getSafePoint,"Returns a point that the entity can safely move to"
*,*,Pathfinder,func_651_a,createEntityPathTo,"Creates a path from an entity to a specified location within a minimum distance"
*,*,EntityLiving,func_148_c,moveEntityWithHeading,"Moves the entity based on the specified heading.  Args: strafe, forward"
*,*,TileEntityDispenser,func_21079_e,getRandomStackFromInventory,"gets stack of one item extracted from a stack chosen at random from the block inventory"
*,*,Block,func_258_c,setLightOpacity,"Sets how much light is blocked going through this block. Returns the object for convenience in constructing."
*,*,TileEntityMobSpawner,func_21078_a,setMobID,"*"
*,*,EntityGhast,func_152_d_,updatePlayerActionState,"*"
*,*,World,func_511_b,setBlockMetadataWithNotify,"Sets the blocks metadata and if set will then notify blocks that this block changed. Args: x, y, z, metadata"
*,*,NBTBase,func_377_b,getTagName,"Returns the string name of a tag with the specified type, or 'UNKNOWN' if invalid."
*,*,ChunkProviderServer,func_376_d,loadChunk,"loads or generates the chunk at the chunk location specified"
*,*,BlockCrops,func_278_h,getGrowthRate,"Gets the growth rate for the crop. Setup to encourage rows by halving growth rate if there is diagonals, crops on different sides that aren't opposing, and by adding growth for every crop next to this one (and for crop below this one). Args: x, y, z"
*,*,BlockTorch,func_279_g,dropTorchIfCantStay,"Tests if the block can remain at its current location and will drop as an item if it is unable to stay. Returns True if it can stay and False if it drops. Args: world, x, y, z"
*,*,BlockNote,func_21024_a,playBlock,"play a given note - my comment? why do that here when there is a perfectly fine method in world and you have to call world methods anyway?"
*,*,BlockCloth,func_21025_b,damageDropped,"Determines the damage on the item the block drops. Used in cloth and wood."
*,*,BlockLever,func_274_g,checkIfAttachedToBlock,"Checks if the block is attached to another block. If it is not, it returns false and drops the block as an item. If it is it returns true."
*,*,BlockCrops,func_277_b,canThisPlantGrowOnThisBlockID,"Gets passed in the blockID of the block below and supposed to return true if its allowed to grow on the type of blockID passed in. Args: blockID"
*,*,BlockFire,func_270_h,getChanceOfNeighborsEncouragingFire,"Gets the highest chance of a neighbor block encouraging this block to catch fire"
*,*,Slot,func_20094_d,onSlotChanged,"Called when the stack in a Slot changes"
*,*,AxisAlignedBB,func_699_b,setBB,"Sets the bounding box to the same bounds as the bounding box passed in. Args: axisAlignedBB"
*,*,NetworkManager,func_749_d,sendNetworkPacket,"Static accessor to sendPacket."
*,*,WorldInfo,func_22180_a,setWorldTime,"*"
*,*,WorldInfo,func_22184_c,getSpawnX,"*"
*,*,WorldInfo,func_22186_f,getWorldTime,"*"
*,*,World,func_514_a,spawnParticle,"Spawns a particle.  Args particleName, x, y, z, velX, velY, velZ"
*,*,EntityTracker,func_6187_a,trackEntity,"*"
*,*,EntityTracker,func_6186_a,trackEntity,"*"
*,*,NBTTagCompound,func_399_a,setTag,"Stores the given tag into the map with the given string key. This is mostly used to store tag lists."
*,*,NBTTagCompound,func_398_g,getDouble,"Retrieves a double value using the specified key, or 0 if no such key was stored."
*,*,EntityPlayerMP,func_21073_a,getEquipmentInSlot,"0: Tool in Hand; 1-4: Armor"
*,*,NBTTagFloat,func_381_a,writeTagContents,"Write the actual data contents of the tag, implemented in NBT extension classes"
*,*,NBTTagCompound,func_393_a,setBoolean,"Stores the given boolean value as a NBTTagByte, storing 1 for true and 0 for false, using the given string key."
*,*,ServerConfigurationManager,func_22166_g,isAllowedToLogin,"Determine if the player is allowed to connect based on current server settings"
*,*,NBTTagCompound,func_391_a,setByteArray,"Stores a new NBTTagByteArray with the given array as data into the map with the given string key."
*,*,NBTTagCompound,func_390_a,setFloat,"Stores a new NBTTagFloat with the given float value into the map with the given string key."
*,*,NBTTagCompound,func_397_j,getCompoundTag,"Retrieves a NBTTagCompound subtag matching the specified key, or a new empty NBTTagCompound if no such key was stored."
*,*,MinecraftServer,func_6021_b,commandLineParser,"Parse the command line and call the corresponding action."
*,*,Entity,func_102_b,getDistanceSqToEntity,"Returns the squared distance to the entity. Args: entity"
*,*,ServerConfigurationManager,func_22164_e,opPlayer,"add player to the op list and save list"
*,*,EntityTracker,func_12021_a,sendPacketToTrackedPlayers,"*"
*,*,Slot,func_20093_a,getSlotStackLimit,"Returns the maximum stack size for a given slot (usually the same as getInventoryStackLimit(), but 1 in the case of armor slots)"
*,*,Entity,func_100_e,readFromNBT,"Reads the entity from NBT (calls an abstract helper method to read specialized data)"
*,*,World,func_488_c,getHeightValue,"Returns the y coordinate with a block in it at this x, z coordinate"
*,*,NetHandler,func_12_a,handleBlockChange,"*"
*,*,Slot,func_20088_a,decrStackSize,"Decrease the size of the stack in slot (first int arg) by the amount of the second int arg. Returns the new stack."
*,*,RegionFile,func_22139_a,getSizeDelta,"get and reset the region file's size delta"
*,*,RegionFile,func_22138_b,setChunkTimestamp,"args: x, y, timestamp - sets the chunk's write timestamp"
*,*,RegionFile,func_22135_b,getChunkDataOutputStream,"args: x, z - get an output stream used to write chunk data, data is on disk when the returned stream is closed"
*,*,RegionFile,func_22134_b,debugln,"*"
*,*,RegionFile,func_22137_e,getOffset,"args: x, y - get chunk's offset in region file"
*,*,RegionFile,func_22136_d,outOfBounds,"args: x, y - check region bounds"
*,*,RegionFile,func_22131_b,debugln,"*"
*,*,RegionFile,func_22130_a,write,"args: sectorNumber, data, length - write the chunk data to this RegionFile"
*,*,RegionFile,func_22133_a,write,"args: x, z, data, length - write chunk data at (x, z) to disk"
*,*,WatchableObject,func_21171_a,setObject,"*"
*,*,NetworkManager,func_743_a,isRunning,"Whether the network is operational."
*,*,EntityPlayerMP,func_104_p,getEyeHeight,"*"
*,*,WatchableObject,func_21173_a,setWatching,"*"
*,*,MCHashTable,func_554_a,addKey,"Adds a key and associated value to this map"
*,*,NetHandler,func_15_a,handleSpawnPosition,"*"
*,*,Block,func_4026_a,setStepSound,"Sets the footstep sound for the block. Returns the object for convenience in constructing."
*,*,BlockPumpkin,func_4027_a,onBlockPlacedBy,"Called when a block is using an item and passed in who placed it. Args: x, y, z, entityLiving"
*,*,DataWatcher,func_21153_a,addObject,"adds a new object to dataWatcher to watch, to update an already existing object see updateObject. Arguments: data Value Id, Object to add"
*,*,BlockRedstoneOre,func_4028_b,tickRate,"How many world ticks before ticking"
*,*,BlockTNT,func_4029_c,onBlockDestroyedByExplosion,"Called upon the block being destroyed by an explosion"
*,*,EntityPlayer,func_115_v,updateRidden,"Handles updating while being ridden by an entity"
*,*,EnumCreatureType,func_21105_a,getCreatureClass,"*"
*,*,NetLoginHandler,func_34_b,kickUser,"Disconnects the user with the given reason."
*,*,MCHashTable,func_548_c,lookupEntry,"Returns the internal entry for a key"
*,*,MCHashTable,func_549_a,copyTo,"Copies the hash slots to a new array"
*,*,EmptyChunk,func_332_a,removeEntityAtIndex,"removes entity at index i from entity array"
*,*,DataWatcher,func_21151_a,writeObjectsInListToStream,"writes every object in passed list to dataoutputstream, terminated by 0x7F"
*,*,BlockLeaves,func_240_b,isOpaqueCube,"Is this block (a) opaque and (b) a full 1m cube?  This determines whether or not to render the shared face of two adjacent blocks and also whether the player can attach torches, redstone wire, etc to this block."
*,*,EntityPlayer,func_6099_c,damageEntity,"Deals damage to the entity. If its a EntityPlayer then will take damage from the armor first and then health second with the reduced value. Args: damageAmount"
*,*,World,func_466_a,checkChunksExist,"Checks between a min and max all the chunks inbetween actually exist. Args: minX, minY, minZ, maxX, maxY, maxZ"
*,*,WorldGenDungeons,func_433_b,pickMobSpawner,"Randomly decides which spawner to use in a dungeon"
*,*,GuiStatsComponent,func_436_a,updateStats,"Updates the stat values and calls paint to redraw the component."
*,*,ConvertProgressUpdater,func_437_a,setLoadingProgress,"*"
*,*,WorldGenDungeons,func_434_a,pickCheckLootItem,"Picks potentially a random item to add to a dungeon chest"
*,*,GuiStatsComponent,func_435_a,update,"Public static accessor to call updateStats."
*,*,NetHandler,func_16_a,handlePlayerInventory,"*"
*,*,ConvertProgressUpdater,func_439_b,displayLoadingString,"*"
*,*,Entity,func_6095_b,setPositionAndRotation,"Sets the entity's position and rotation. Args: posX, posY, posZ, yaw, pitch"
